Product,Review,Sentiment
Vacuumcleaner,Works superbly well for daily use. Only missing thing is the map feature,4
Vacuumcleaner,It's best for sweeping only... It won't wipe the floor properly... Instead of mopping the floor u will see more stains left by the robo vaccum cleaner.,4
Vacuumcleaner,Very bad do not purchaseWaste money,1
Vacuumcleaner,The machine stopped working.. The wiper blades are not moving even though the machine is moving,1
Vacuumcleaner,Very bad do not purchaseWaste money,1
Vacuumcleaner,Not good waste of money,2
Vacuumcleaner,Suction is not good,2
Vacuumcleaner,Stupid robot. Not sufficient to perform battery problem and not enough suction flow,2
Vacuumcleaner,Works good but there is a bug in the software. It keeps looking for the charging station in case there is a power cut while it is charging. Also the strength of the motors seems to have reduced in 6 months,3
Vacuumcleaner,Good for brushing but not for muffing,3
Vacuumcleaner,Works superbly well for daily use. Only missing thing is the map feature,4
Mattress,Superb comfortable Wakefit mattress..when u lay on it..the body weight is evenly managed with neither too soft or hard but if u sit on the sides then it squeezes being too soft at the sides.. Overall a VFM product..Go for it...i opted 8 Inch king size along with Wakefit matress protector..My only problem was with the Delivery courier delivery boy who wanted my help to bring the matress to my doorstep.. he should have his partner while delivering these type of heavy products but he came alone...,5
Mattress,"Nobody would believe whether Ortho is going to be helpful or not writing this review after using it for a few days. Being an IT professional everyone will feel the stress but I wake up without any neck pain or body pain. It's not the only term, it really works wonders and I recommended it to all my friends, colleagues, and relatives to get the great feeling after sleeping on this mattress. This is my personal feedback. It's a must buy for good health❤️",5
Mattress,"Dear Mamta GoyalI am writing my personal experience with Wakeup company Mattress. I am fully satisfied and Highly recommend for this item. Sizes are provided as per promised. Customer care service is also very good. Specially Thanks to Mamta Goyal ma'am who take customer feedback very sincerely. I really appreciate and recommend other people to buy your product , because the product quality are superb and comfortable.Best wishes and happy selling.",5
Mattress,"Very nice and comfortable product,  I saw a video before purchasing and after I purchased it, I found the same. Love this quality and matters made it from the main purpose of the back pain.   I recommend it to others also, try it.",5
Mattress,This is nice product. I ordered two mattresses. Really we are satisfied with this mattresses.i'm giving 4.5 rating out of 5 and very affordable priceWorth for money.... guys go for it......,4
Mattress,"So far I'm definitely enjoying my sleep because of this product, but it seems very much overpriced, first glance the way it came, you won't believe the size you ordered, but once you open it, you'll find it interesting",4
Mattress,It's an excellent mattress at this price range and it's quite comfortable to sleep. The only thing is when sleeping it's generating heat 🔥 it's not a cool mattress at all.,4
Mattress,Overall okay okay mattress.1. Comfort is okay and not too soft nor hard.2. Quality is good.3. Weight is so light and easy to move.4. Durable have to see.........,3
Mattress,The thinness of the mattress is not uniform. It is causing sever back pain. Replacement request was rejected without giving any reason. Looks like good reviews are fake  Never buy this product.,1
Mattress,Never ever purchase this. ..too much painful. .and return policy is worse. .,1
Mattress,Because of this matters my trust has been removed from Flipkart Because the service of this matters is very bad.. even after replacing this matters I got zero result,1
Mattress,"Extra soft, after using the back pain created, don't buy",1
Mattress,This is the worest product wen we are sleeping or relaxing on bed getting more backe pain don't purchase this product,1
Mattress,"Not good mattress I ordered They not provided Cover, but other company they are providing it's waste of money",1
Mattress,The thinness of the mattress is not uniform. It is causing sever back pain. Replacement request was rejected without giving any reason. Looks like good reviews are fake  Never buy this product.,1
Mattress,Very poor Bad,2
Mattress,Ok,3
Mattress,Good,3
Tent,I like this product..double sided chain (zip)mobile holder4 hooks to sting it to soft groundgood hight n widthbut its quite difficult to open and fold but its good,5
Tent,Super but cloth quilty issus,5
Tent,Nice,5
Tent,Very good quality,3
Tent,Thanks flipcart,5
Tent,Good quality,5
Tent,"Came very handy, travelers must have this pop up tent.",4
Tent,Nice,5
Tent,Good quality I'm satisfied with this item,4
Sleepingbag,"Nice under budget sleeping bag, perfect for camping. I really liked it coz its warm, comfortable to sleep in & compact in travel size too. But i would recommend it for only winter outdoor camping coz its not suitable for summer use, it will be too hot to sleep in. Stitches could have been better other than that it awesome product. Thumbs Up from me 👍",5
Sleepingbag,"In the last 5 years, I have used a variety of sleeping bags but this one is perfect in this price rate and none can compete with it.The best ultra-premium bag that combines warmth, low weight, good packability, and luxurious comfort",5
Sleepingbag,Nice sleeping bag with good quality and good price thank to team flipkart,5
Sleepingbag,"It's awesome.।।। Worth every single penny. Even useful in very low temperature like 3 degree.Very spacious, comfortable and durable. Easy to carry, and fold.",5
Sleepingbag,It's very comfortable and useful warm and easy to carry,5
Sleepingbag,Very very nice product,5
Sleepingbag,Very satisfied with this product.. really it is perfect for 8c to 18c temperature.. value for money product..,5
Sleepingbag,"Value of money,Good padding, 7x2.5 ft size, good for indoor camping, election duty , VIP duty, very useful for force personal",4
Sleepingbag,Nice product,5
Sleepingbag,"Very thin, not suitable for december January winters....",1
Sleepingbag,Good product but cover does not proper work,1
Sleepingbag,Very low quality material used for this product.Did not satisfied.,1
Sleepingbag,Wrost material,1
Sleepingbag,The useless product I ever purchased on Flipkart. No use when you are not camping on your own.,1
Sleepingbag,This is nit cotton,1
Sleepingbag,Not usefull becz inside of the material is polyester type so it can't withstand cold... Better prefer woolen type material inside...,1
Sleepingbag,Not woolen on under the sleeping bag,1
Sleepingbag,It's too big to carry,1
Book,I like this product very very much and I am very setisfy. With this product....    I am realy very happy 😁😊😊😁😁😊😁😁😁😊😁😁😊😊😊😁         Thanks Flipkart thanksI really love this product 💕💕💕💕,5
Book,One of the best collection of self help books......I have started to read atomic habit and found very easy to read and It has inspirational stories of every step of the book💗. loving to read such type of book...most recommended book for a reason 👈,5
Book,Print and paper quality is not good.,3
Book,Books are amazingPaper quality not good just okeyin this price,3
Book,All the three books are worth reading and these will change your perception for sure.,5
Book,Books are okay but the paper quality is not good 🙂.,5
